4600,4799,b,3rd,ST
8600,8799,b,Chevy Chase,DR
4700,4799,b,Crowder,LN
4700,4999,b,Glen,ST
,,,Grant,AVE
,,,Jackson,DR
8700,8899,b,Jefferson,AVE
,,,Larsen,WAY
8300,8799,b,Lemon,AVE
8700,8899,b,Madison,AVE
,,,Oliver,LN
4557,4749,o,Palm,AVE
4566,4730,e,Palm,AVE
,,,Schuyler,AVE
4601,4769,b,Spring,ST
,,,Springfield,AVE
,,,Sunrise,LN
