4500,4599,b,Acacia,AVE
,,,Avon,DR
7900,8099,b,Cinnabar,DR
4500,4699,b,Date,AVE
,,,Lava,CT
4500,4572,b,Nebo,DR
7900,7999,b,Normal,AVE
4400,4564,e,Palm,AVE
8300,8399,b,Pasadena,AVE
4101,4254,b,Spring,ST
4401,4599,b,Spring,ST
,,,Spring Gardens,RD
7900,7999,,Windsor,DR
