7800,7898,b,Cinnabar,DR
,,,Muriel,PL
7500,7799,b,Normal,AVE
4100,4398,e,Olive,AVE
4101,4349,o,Olive,AVE
7500,7899,b,Orien,AVE
4300,4499,b,Parks,AVE
,,,Rosebud,LN
,,,Sturgess,AVE
