,,,Birdie,DR
,,,Capella,CT
3200,3599,b,Fairway,DR
,,,Foursome,DR
,,,Golf,DR
,,,Nereis,DR
,,,Niblick,DR
3700,3799,b,Orion,DR
,,,Par,DR
,,,Polaris,DR
,,,Trophy,DR
