4301,4499,b,Acacia,AVE
,,,Beverly,DR
,,,Canterbury,DR
4300,4499,b,Date,AVE
8097,8199,o,Fairview,AVE
8100,8198,e,Fairview,AVE
8200,8230,e,Finley,AVE
8201,8299,o,Finley,AVE
7900,8299,b,Pasadena,AVE
,,,Prospect,WAY
,,,Sheldon,DR
4300,4499,b,Summit,DR
,,,Valle,DR
,,,Vista,DR
8000,8099,b,Windsor,DR
